doy,year,hour,shf,site,loc,sensorZ
192,2016,9,15.51945,ld,moss,5
192,2016,9.5,17.82632,ld,moss,5
192,2016,10,19.41989,ld,moss,5
192,2016,10.5,21.06703,ld,moss,5
192,2016,11,21.99254,ld,moss,5
192,2016,11.5,22.42086,ld,moss,5
192,2016,12,23.10643,ld,moss,5
192,2016,12.5,24.95938,ld,moss,5
192,2016,13,25.56138,ld,moss,5
192,2016,13.5,25.80188,ld,moss,5
192,2016,14,27.08493,ld,moss,5
192,2016,14.5,28.08541,ld,moss,5
192,2016,15,25.79867,ld,moss,5
192,2016,15.5,23.29122,ld,moss,5
192,2016,16,22.84019,ld,moss,5
192,2016,16.5,21.53707,ld,moss,5
192,2016,17,20.41232,ld,moss,5
192,2016,17.5,18.72952,ld,moss,5
192,2016,18,16.95202,ld,moss,5
192,2016,18.5,15.72446,ld,moss,5
192,2016,19,14.68869,ld,moss,5
192,2016,19.5,13.47698,ld,moss,5
192,2016,20,12.22381,ld,moss,5
192,2016,20.5,11.22515,ld,moss,5
192,2016,21,9.835806,ld,moss,5
192,2016,21.5,7.093846,ld,moss,5
192,2016,22,4.318187,ld,moss,5
192,2016,22.5,1.937805,ld,moss,5
192,2016,23,0.4799271,ld,moss,5
192,2016,23.5,-0.2475534,ld,moss,5
193,2016,0,-0.6779673,ld,moss,5
193,2016,0.5,-0.5279562,ld,moss,5
193,2016,1,-0.1876707,ld,moss,5
193,2016,1.5,0.211269,ld,moss,5
193,2016,2,0.4450097,ld,moss,5
193,2016,2.5,0.6825885,ld,moss,5
193,2016,3,1.098603,ld,moss,5
193,2016,3.5,1.755553,ld,moss,5
193,2016,4,2.570797,ld,moss,5
193,2016,4.5,3.680656,ld,moss,5
193,2016,5,4.696326,ld,moss,5
193,2016,5.5,5.396419,ld,moss,5
193,2016,6,6.028739,ld,moss,5
193,2016,6.5,6.978789,ld,moss,5
193,2016,7,7.613165,ld,moss,5
193,2016,7.5,7.894793,ld,moss,5
193,2016,8,8.433024,ld,moss,5
193,2016,8.5,8.885182,ld,moss,5
193,2016,9,9.208014,ld,moss,5
193,2016,9.5,9.220932,ld,moss,5
193,2016,10,9.128298,ld,moss,5
193,2016,10.5,9.650961,ld,moss,5
193,2016,11,10.40799,ld,moss,5
193,2016,11.5,10.27199,ld,moss,5
193,2016,12,10.34165,ld,moss,5
193,2016,12.5,10.80369,ld,moss,5
193,2016,13,11.52079,ld,moss,5
193,2016,13.5,12.7119,ld,moss,5
193,2016,14,14.36893,ld,moss,5
193,2016,14.5,16.07044,ld,moss,5
193,2016,15,16.70539,ld,moss,5
193,2016,15.5,16.95549,ld,moss,5
193,2016,16,17.12008,ld,moss,5
193,2016,16.5,17.42063,ld,moss,5
193,2016,17,16.45235,ld,moss,5
193,2016,17.5,15.52368,ld,moss,5
193,2016,18,16.05476,ld,moss,5
193,2016,18.5,16.10664,ld,moss,5
193,2016,19,15.71056,ld,moss,5
193,2016,19.5,14.77277,ld,moss,5
193,2016,20,14.14786,ld,moss,5
193,2016,20.5,14.38722,ld,moss,5
193,2016,21,13.80765,ld,moss,5
193,2016,21.5,12.51216,ld,moss,5
193,2016,22,11.25863,ld,moss,5
193,2016,22.5,10.16802,ld,moss,5
193,2016,23,9.344816,ld,moss,5
193,2016,23.5,8.774676,ld,moss,5
194,2016,0,8.165063,ld,moss,5
194,2016,0.5,7.634258,ld,moss,5
194,2016,1,7.180712,ld,moss,5
194,2016,1.5,6.755321,ld,moss,5
194,2016,2,6.338528,ld,moss,5
194,2016,2.5,5.221139,ld,moss,5
194,2016,3,5.078677,ld,moss,5
194,2016,3.5,5.704735,ld,moss,5
194,2016,4,6.532967,ld,moss,5
194,2016,4.5,7.420541,ld,moss,5
194,2016,5,9.089815,ld,moss,5
194,2016,5.5,10.97877,ld,moss,5
194,2016,6,12.2093,ld,moss,5
194,2016,6.5,13.56278,ld,moss,5
194,2016,7,15.93537,ld,moss,5
194,2016,7.5,18.56448,ld,moss,5
194,2016,8,18.83752,ld,moss,5
194,2016,8.5,18.29218,ld,moss,5
194,2016,9,18.54642,ld,moss,5
194,2016,9.5,21.03248,ld,moss,5
194,2016,10,25.07984,ld,moss,5
194,2016,10.5,29.1943,ld,moss,5
194,2016,11,30.41986,ld,moss,5
194,2016,11.5,31.57845,ld,moss,5
194,2016,12,35.15818,ld,moss,5
194,2016,12.5,40.2463,ld,moss,5
194,2016,13,43.78938,ld,moss,5
194,2016,13.5,42.42895,ld,moss,5
194,2016,14,39.68777,ld,moss,5
194,2016,14.5,43.38447,ld,moss,5
194,2016,15,42.96595,ld,moss,5
194,2016,15.5,43.62582,ld,moss,5
194,2016,16,44.52435,ld,moss,5
194,2016,16.5,41.74572,ld,moss,5
194,2016,17,38.12496,ld,moss,5
194,2016,17.5,36.61603,ld,moss,5
194,2016,18,34.79983,ld,moss,5
194,2016,18.5,31.92693,ld,moss,5
194,2016,19,29.29016,ld,moss,5
194,2016,19.5,27.89764,ld,moss,5
194,2016,20,26.94674,ld,moss,5
194,2016,20.5,25.12203,ld,moss,5
194,2016,21,23.71189,ld,moss,5
194,2016,21.5,22.30896,ld,moss,5
194,2016,22,20.7322,ld,moss,5
194,2016,22.5,19.51983,ld,moss,5
194,2016,23,17.62504,ld,moss,5
194,2016,23.5,15.95157,ld,moss,5
195,2016,0,14.40746,ld,moss,5
195,2016,0.5,13.13387,ld,moss,5
195,2016,1,12.23052,ld,moss,5
195,2016,1.5,12.11913,ld,moss,5
195,2016,2,12.33977,ld,moss,5
195,2016,2.5,12.85453,ld,moss,5
195,2016,3,13.40779,ld,moss,5
195,2016,3.5,13.71775,ld,moss,5
195,2016,4,13.84428,ld,moss,5
195,2016,4.5,14.01003,ld,moss,5
195,2016,5,14.39808,ld,moss,5
195,2016,5.5,14.80566,ld,moss,5
195,2016,6,14.81082,ld,moss,5
195,2016,6.5,15.04858,ld,moss,5
195,2016,7,15.3346,ld,moss,5
195,2016,7.5,15.29648,ld,moss,5
195,2016,8,15.53749,ld,moss,5
195,2016,8.5,15.94816,ld,moss,5
195,2016,9,16.80066,ld,moss,5
195,2016,9.5,17.64841,ld,moss,5
195,2016,10,18.33261,ld,moss,5
195,2016,10.5,18.96064,ld,moss,5
195,2016,11,19.97857,ld,moss,5
195,2016,11.5,20.81306,ld,moss,5
195,2016,12,20.59426,ld,moss,5
195,2016,12.5,20.70329,ld,moss,5
195,2016,13,20.9626,ld,moss,5
195,2016,13.5,20.56147,ld,moss,5
195,2016,14,20.55073,ld,moss,5
195,2016,14.5,23.34605,ld,moss,5
195,2016,15,23.4285,ld,moss,5
195,2016,15.5,21.08722,ld,moss,5
195,2016,16,20.67792,ld,moss,5
195,2016,16.5,21.9488,ld,moss,5
195,2016,17,21.33019,ld,moss,5
195,2016,17.5,21.29122,ld,moss,5
195,2016,18,19.90472,ld,moss,5
195,2016,18.5,18.66541,ld,moss,5
195,2016,19,17.52906,ld,moss,5
195,2016,19.5,16.22654,ld,moss,5
195,2016,20,15.75236,ld,moss,5
195,2016,20.5,15.34538,ld,moss,5
195,2016,21,14.49671,ld,moss,5
195,2016,21.5,13.27763,ld,moss,5
195,2016,22,12.04621,ld,moss,5
195,2016,22.5,11.06258,ld,moss,5
195,2016,23,10.20607,ld,moss,5
195,2016,23.5,9.172603,ld,moss,5
196,2016,0,7.921468,ld,moss,5
196,2016,0.5,6.943576,ld,moss,5
196,2016,1,6.073776,ld,moss,5
196,2016,1.5,5.629018,ld,moss,5
196,2016,2,5.561623,ld,moss,5
196,2016,2.5,5.916822,ld,moss,5
196,2016,3,6.445409,ld,moss,5
196,2016,3.5,6.746039,ld,moss,5
196,2016,4,6.726573,ld,moss,5
196,2016,4.5,7.081421,ld,moss,5
196,2016,5,7.873111,ld,moss,5
196,2016,5.5,8.790197,ld,moss,5
196,2016,6,10.26943,ld,moss,5
196,2016,6.5,12.19397,ld,moss,5
196,2016,7,14.3374,ld,moss,5
196,2016,7.5,15.83071,ld,moss,5
196,2016,8,16.63412,ld,moss,5
196,2016,8.5,17.36734,ld,moss,5
196,2016,9,19.15373,ld,moss,5
196,2016,9.5,22.50619,ld,moss,5
196,2016,10,22.77416,ld,moss,5
