doy,year,hour,shf,site,loc,sensorZ
193,2016,3.5,2.73912,ld,organic,5
193,2016,4,3.333151,ld,organic,5
193,2016,4.5,4.058232,ld,organic,5
193,2016,5,4.666016,ld,organic,5
193,2016,5.5,5.131164,ld,organic,5
193,2016,6,5.621837,ld,organic,5
193,2016,6.5,6.261426,ld,organic,5
193,2016,7,6.7602,ld,organic,5
193,2016,7.5,7.048924,ld,organic,5
193,2016,8,7.411005,ld,organic,5
193,2016,8.5,7.66665,ld,organic,5
193,2016,9,7.745047,ld,organic,5
193,2016,9.5,7.771444,ld,organic,5
193,2016,10,8.898469,ld,organic,5
193,2016,10.5,13.25921,ld,organic,5
193,2016,11,11.59991,ld,organic,5
193,2016,11.5,12.48908,ld,organic,5
193,2016,12,14.32706,ld,organic,5
193,2016,12.5,13.49124,ld,organic,5
193,2016,13,13.43472,ld,organic,5
193,2016,13.5,13.41253,ld,organic,5
193,2016,14,14.21154,ld,organic,5
193,2016,14.5,14.71147,ld,organic,5
193,2016,15,15.06309,ld,organic,5
193,2016,15.5,14.06867,ld,organic,5
193,2016,16,13.89518,ld,organic,5
193,2016,16.5,13.83515,ld,organic,5
193,2016,17,13.75246,ld,organic,5
193,2016,17.5,13.71907,ld,organic,5
193,2016,18,13.95782,ld,organic,5
193,2016,18.5,13.40181,ld,organic,5
193,2016,19,12.62576,ld,organic,5
193,2016,19.5,11.82874,ld,organic,5
193,2016,20,11.30742,ld,organic,5
193,2016,20.5,11.15495,ld,organic,5
193,2016,21,10.8034,ld,organic,5
193,2016,21.5,10.15627,ld,organic,5
193,2016,22,9.463109,ld,organic,5
193,2016,22.5,8.814475,ld,organic,5
193,2016,23,8.269778,ld,organic,5
193,2016,23.5,7.825394,ld,organic,5
194,2016,0,7.408637,ld,organic,5
194,2016,0.5,7.035739,ld,organic,5
194,2016,1,6.715829,ld,organic,5
194,2016,1.5,6.434818,ld,organic,5
194,2016,2,6.085632,ld,organic,5
194,2016,2.5,5.612377,ld,organic,5
194,2016,3,5.441251,ld,organic,5
194,2016,3.5,5.609709,ld,organic,5
194,2016,4,5.920104,ld,organic,5
194,2016,4.5,6.375947,ld,organic,5
194,2016,5,7.208563,ld,organic,5
194,2016,5.5,8.172174,ld,organic,5
194,2016,6,9.052787,ld,organic,5
194,2016,6.5,9.971004,ld,organic,5
194,2016,7,11.21228,ld,organic,5
194,2016,7.5,12.48468,ld,organic,5
194,2016,8,12.97569,ld,organic,5
194,2016,8.5,13.06155,ld,organic,5
194,2016,9,13.45536,ld,organic,5
194,2016,9.5,14.82135,ld,organic,5
194,2016,10,17.32998,ld,organic,5
194,2016,10.5,20.444,ld,organic,5
194,2016,11,22.17305,ld,organic,5
194,2016,11.5,22.21478,ld,organic,5
194,2016,12,22.31901,ld,organic,5
194,2016,12.5,24.04727,ld,organic,5
194,2016,13,26.74999,ld,organic,5
194,2016,13.5,29.32856,ld,organic,5
194,2016,14,30.27827,ld,organic,5
194,2016,14.5,28.90657,ld,organic,5
194,2016,15,29.71407,ld,organic,5
194,2016,15.5,31.66375,ld,organic,5
194,2016,16,34.30825,ld,organic,5
194,2016,16.5,33.34351,ld,organic,5
194,2016,17,31.26568,ld,organic,5
194,2016,17.5,30.12738,ld,organic,5
194,2016,18,29.23036,ld,organic,5
194,2016,18.5,27.49381,ld,organic,5
194,2016,19,25.19925,ld,organic,5
194,2016,19.5,23.84699,ld,organic,5
194,2016,20,22.92517,ld,organic,5
194,2016,20.5,21.28065,ld,organic,5
194,2016,21,19.84088,ld,organic,5
194,2016,21.5,18.57464,ld,organic,5
194,2016,22,17.32327,ld,organic,5
194,2016,22.5,16.24777,ld,organic,5
194,2016,23,14.9734,ld,organic,5
194,2016,23.5,13.74751,ld,organic,5
195,2016,0,12.59873,ld,organic,5
195,2016,0.5,11.61622,ld,organic,5
195,2016,1,10.88224,ld,organic,5
195,2016,1.5,10.57828,ld,organic,5
195,2016,2,10.55665,ld,organic,5
195,2016,2.5,10.7229,ld,organic,5
195,2016,3,10.9897,ld,organic,5
195,2016,3.5,11.16431,ld,organic,5
195,2016,4,11.2697,ld,organic,5
195,2016,4.5,11.37699,ld,organic,5
195,2016,5,11.57093,ld,organic,5
195,2016,5.5,11.78973,ld,organic,5
195,2016,6,11.85166,ld,organic,5
195,2016,6.5,11.97309,ld,organic,5
195,2016,7,12.13361,ld,organic,5
195,2016,7.5,12.15049,ld,organic,5
195,2016,8,12.24226,ld,organic,5
195,2016,8.5,12.46238,ld,organic,5
195,2016,9,12.88943,ld,organic,5
195,2016,9.5,13.33778,ld,organic,5
195,2016,10,13.71056,ld,organic,5
195,2016,10.5,14.06436,ld,organic,5
195,2016,11,14.57196,ld,organic,5
195,2016,11.5,15.02896,ld,organic,5
195,2016,12,15.06027,ld,organic,5
195,2016,12.5,15.04217,ld,organic,5
195,2016,13,15.04875,ld,organic,5
195,2016,13.5,14.85476,ld,organic,5
195,2016,14,14.88751,ld,organic,5
195,2016,14.5,15.86733,ld,organic,5
195,2016,15,15.9828,ld,organic,5
195,2016,15.5,14.99173,ld,organic,5
195,2016,16,14.56841,ld,organic,5
195,2016,16.5,14.74292,ld,organic,5
195,2016,17,14.60951,ld,organic,5
195,2016,17.5,14.52548,ld,organic,5
195,2016,18,13.96017,ld,organic,5
195,2016,18.5,13.24903,ld,organic,5
195,2016,19,12.54285,ld,organic,5
195,2016,19.5,11.95549,ld,organic,5
195,2016,20,11.64107,ld,organic,5
195,2016,20.5,11.38391,ld,organic,5
195,2016,21,10.97671,ld,organic,5
195,2016,21.5,10.3636,ld,organic,5
195,2016,22,9.696397,ld,organic,5
195,2016,22.5,9.116777,ld,organic,5
195,2016,23,8.604752,ld,organic,5
195,2016,23.5,8.037973,ld,organic,5
196,2016,0,7.344965,ld,organic,5
196,2016,0.5,6.706746,ld,organic,5
196,2016,1,6.17746,ld,organic,5
196,2016,1.5,5.816557,ld,organic,5
196,2016,2,5.658965,ld,organic,5
196,2016,2.5,5.727026,ld,organic,5
196,2016,3,5.887782,ld,organic,5
196,2016,3.5,5.976728,ld,organic,5
196,2016,4,5.964085,ld,organic,5
196,2016,4.5,6.08325,ld,organic,5
196,2016,5,6.402745,ld,organic,5
196,2016,5.5,6.859029,ld,organic,5
196,2016,6,7.570408,ld,organic,5
196,2016,6.5,8.500849,ld,organic,5
196,2016,7,9.583448,ld,organic,5
196,2016,7.5,10.42277,ld,organic,5
196,2016,8,10.94519,ld,organic,5
